visitor_fastBreakPoints,visitor_pointsInPaint,visitor_biggestLead,visitor_secondChancePoints,visitor_pointsOffTurnovers,visitor_longestRun,visitor_points,visitor_fgm,visitor_fga,visitor_fgp,visitor_ftm,visitor_fta,visitor_ftp,visitor_tpm,visitor_tpa,visitor_tpp,visitor_offReb,visitor_defReb,visitor_totReb,visitor_assists,visitor_pFouls,visitor_steals,visitor_turnovers,visitor_blocks,visitor_plusMinus,visitor_min,game_id,visitor_team,home_fastBreakPoints,home_pointsInPaint,home_biggestLead,home_secondChancePoints,home_pointsOffTurnovers,home_longestRun,home_points,home_fgm,home_fga,home_fgp,home_ftm,home_fta,home_ftp,home_tpm,home_tpa,home_tpp,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,home_min,home_team
7.0,44.0,7.0,20.0,16.0,7.0,110.0,40.0,92.0,43.5,17.0,21.0,81.0,13.0,29.0,44.8,17.0,32.0,49.0,22.0,14.0,5.0,13.0,5.0,3,240:00,10932,Milwaukee Bucks,15.0,50.0,14.0,13.0,13.0,11.0,107.0,42.0,82.0,51.2,13.0,15.0,86.7,10.0,31.0,32.3,5.0,31.0,36.0,25.0,19.0,6.0,10.0,7.0,-3,240:00,Boston Celtics
9.0,36.0,0.0,5.0,10.0,11.0,95.0,36.0,80.0,45.0,9.0,13.0,69.2,14.0,39.0,35.9,4.0,33.0,37.0,22.0,23.0,3.0,22.0,5.0,-39,240:00,10953,Golden State Warriors,16.0,50.0,55.0,24.0,29.0,14.0,134.0,47.0,99.0,47.5,22.0,30.0,73.3,18.0,41.0,43.9,18.0,37.0,55.0,37.0,17.0,12.0,9.0,4.0,39,240:00,Memphis Grizzlies
13.0,62.0,20.0,17.0,22.0,9.0,99.0,42.0,87.0,48.3,8.0,11.0,72.7,7.0,28.0,25.0,13.0,36.0,49.0,19.0,12.0,7.0,12.0,6.0,9,240:00,10940,Miami Heat,11.0,48.0,3.0,9.0,13.0,8.0,90.0,36.0,87.0,41.4,6.0,7.0,85.7,12.0,37.0,32.4,6.0,29.0,35.0,21.0,16.0,8.0,13.0,6.0,-9,240:00,Philadelphia 76ers
8.0,44.0,5.0,11.0,6.0,9.0,86.0,31.0,78.0,39.7,18.0,21.0,85.7,6.0,18.0,33.3,13.0,32.0,45.0,18.0,27.0,3.0,22.0,2.0,-27,240:00,10947,Phoenix Suns,21.0,34.0,27.0,8.0,29.0,9.0,113.0,35.0,77.0,45.5,27.0,36.0,75.0,16.0,39.0,41.0,7.0,32.0,39.0,18.0,23.0,16.0,6.0,4.0,27,240:00,Dallas Mavericks
6.0,34.0,18.0,10.0,8.0,8.0,108.0,38.0,87.0,43.7,15.0,23.0,65.2,17.0,43.0,39.5,8.0,34.0,42.0,22.0,17.0,5.0,8.0,7.0,13,240:00,10933,Boston Celtics,15.0,48.0,5.0,11.0,10.0,8.0,95.0,36.0,88.0,40.9,16.0,18.0,88.9,7.0,29.0,24.1,7.0,42.0,49.0,15.0,25.0,5.0,10.0,4.0,-13,240:00,Milwaukee Bucks
15.0,34.0,7.0,12.0,18.0,14.0,96.0,34.0,96.0,35.4,13.0,20.0,65.0,15.0,36.0,41.7,10.0,34.0,44.0,21.0,12.0,8.0,6.0,6.0,-14,240:00,10954,Memphis Grizzlies,23.0,36.0,16.0,21.0,7.0,12.0,110.0,41.0,104.0,39.4,8.0,11.0,72.7,20.0,53.0,37.7,25.0,45.0,70.0,24.0,17.0,3.0,17.0,10.0,14,240:00,Golden State Warriors
17.0,48.0,10.0,12.0,18.0,10.0,81.0,33.0,90.0,36.7,11.0,16.0,68.8,4.0,33.0,12.1,11.0,45.0,56.0,20.0,18.0,5.0,13.0,5.0,-28,240:00,10934,Milwaukee Bucks,8.0,26.0,28.0,11.0,11.0,11.0,109.0,37.0,88.0,42.0,13.0,18.0,72.2,22.0,55.0,40.0,8.0,40.0,48.0,29.0,19.0,5.0,12.0,7.0,28,240:00,Boston Celtics
3.0,40.0,46.0,0.0,15.0,17.0,123.0,46.0,81.0,56.8,12.0,12.0,100,19.0,39.0,48.7,6.0,37.0,43.0,14.0,17.0,9.0,11.0,6.0,33,240:00,10948,Dallas Mavericks,9.0,38.0,0.0,23.0,13.0,11.0,90.0,33.0,87.0,37.9,12.0,18.0,66.7,12.0,34.0,35.3,15.0,24.0,39.0,22.0,18.0,8.0,12.0,4.0,-33,240:00,Phoenix Suns
19.0,48.0,13.0,17.0,17.0,11.0,107.0,36.0,79.0,45.6,24.0,32.0,75.0,11.0,34.0,32.4,8.0,30.0,38.0,22.0,23.0,8.0,16.0,8.0,-11,240:00,10956,Boston Celtics,13.0,40.0,20.0,11.0,19.0,14.0,118.0,39.0,80.0,48.8,30.0,34.0,88.2,10.0,30.0,33.3,9.0,30.0,39.0,18.0,24.0,10.0,12.0,12.0,11,240:00,Miami Heat
7.0,32.0,2.0,8.0,18.0,11.0,87.0,31.0,86.0,36.0,14.0,21.0,66.7,11.0,48.0,22.9,9.0,26.0,35.0,14.0,17.0,7.0,13.0,1.0,-25,240:00,10963,Dallas Mavericks,18.0,44.0,30.0,14.0,15.0,12.0,112.0,46.0,82.0,56.1,10.0,16.0,62.5,10.0,29.0,34.5,7.0,44.0,51.0,24.0,22.0,8.0,15.0,7.0,25,240:00,Golden State Warriors
12.0,30.0,34.0,11.0,20.0,17.0,127.0,43.0,84.0,51.2,21.0,23.0,91.3,20.0,40.0,50.0,8.0,33.0,41.0,28.0,21.0,8.0,9.0,5.0,25,240:00,10957,Boston Celtics,8.0,42.0,10.0,12.0,9.0,14.0,102.0,38.0,86.0,44.2,16.0,22.0,72.7,10.0,34.0,29.4,12.0,30.0,42.0,21.0,18.0,4.0,14.0,3.0,-25,240:00,Miami Heat
10.0,30.0,19.0,13.0,11.0,13.0,117.0,37.0,78.0,47.4,22.0,29.0,75.9,21.0,45.0,46.7,4.0,26.0,30.0,22.0,20.0,7.0,12.0,5.0,-9,240:00,10964,Dallas Mavericks,13.0,62.0,11.0,14.0,11.0,13.0,126.0,46.0,82.0,56.1,20.0,25.0,80.0,14.0,28.0,50.0,8.0,35.0,43.0,33.0,26.0,4.0,13.0,2.0,9,240:00,Golden State Warriors
15.0,48.0,26.0,15.0,33.0,12.0,109.0,43.0,92.0,46.7,12.0,14.0,85.7,11.0,33.0,33.3,8.0,26.0,34.0,22.0,24.0,19.0,8.0,4.0,6,240:00,10958,Miami Heat,8.0,34.0,0.0,21.0,9.0,12.0,103.0,34.0,70.0,48.6,23.0,30.0,76.7,12.0,32.0,37.5,9.0,35.0,44.0,21.0,21.0,2.0,23.0,7.0,-6,240:00,Boston Celtics
5.0,46.0,14.0,18.0,8.0,10.0,109.0,38.0,81.0,46.9,22.0,25.0,88.0,11.0,32.0,34.4,14.0,33.0,47.0,28.0,23.0,5.0,10.0,1.0,9,240:00,10965,Golden State Warriors,5.0,34.0,9.0,4.0,10.0,10.0,100.0,30.0,75.0,40.0,27.0,34.0,79.4,13.0,45.0,28.9,7.0,26.0,33.0,18.0,18.0,4.0,7.0,2.0,-9,240:00,Dallas Mavericks
12.0,28.0,0.0,7.0,7.0,10.0,82.0,30.0,90.0,33.3,8.0,14.0,57.1,14.0,36.0,38.9,10.0,29.0,39.0,22.0,26.0,4.0,9.0,2.0,-20,240:00,10959,Miami Heat,9.0,38.0,32.0,10.0,13.0,10.0,102.0,31.0,78.0,39.7,32.0,38.0,84.2,8.0,34.0,23.5,14.0,46.0,60.0,21.0,15.0,4.0,9.0,11.0,20,240:00,Boston Celtics
11.0,44.0,4.0,9.0,6.0,9.0,109.0,41.0,84.0,48.8,17.0,26.0,65.4,10.0,28.0,35.7,6.0,36.0,42.0,26.0,18.0,5.0,8.0,4.0,-10,240:00,10966,Golden State Warriors,10.0,36.0,29.0,3.0,9.0,10.0,119.0,41.0,82.0,50.0,17.0,22.0,77.3,20.0,43.0,46.5,4.0,41.0,45.0,30.0,19.0,4.0,8.0,6.0,10,240:00,Dallas Mavericks
13.0,36.0,23.0,4.0,14.0,13.0,93.0,33.0,71.0,46.5,17.0,23.0,73.9,10.0,33.0,30.3,6.0,40.0,46.0,24.0,19.0,5.0,15.0,7.0,13,240:00,10960,Boston Celtics,5.0,40.0,7.0,24.0,17.0,10.0,80.0,30.0,94.0,31.9,13.0,14.0,92.9,7.0,45.0,15.6,19.0,30.0,49.0,14.0,19.0,7.0,12.0,2.0,-13,240:00,Miami Heat
9.0,32.0,0.0,12.0,7.0,15.0,110.0,37.0,82.0,45.1,19.0,25.0,76.0,17.0,42.0,40.5,6.0,28.0,34.0,22.0,18.0,6.0,7.0,4.0,-10,240:00,10967,Dallas Mavericks,10.0,50.0,25.0,17.0,16.0,12.0,120.0,45.0,88.0,51.1,16.0,16.0,100,14.0,36.0,38.9,14.0,37.0,51.0,36.0,20.0,6.0,10.0,3.0,10,240:00,Golden State Warriors
13.0,34.0,13.0,8.0,22.0,7.0,111.0,36.0,78.0,46.2,24.0,25.0,96.0,15.0,35.0,42.9,11.0,26.0,37.0,25.0,27.0,10.0,17.0,2.0,8,240:00,10961,Miami Heat,14.0,38.0,4.0,11.0,23.0,8.0,103.0,32.0,72.0,44.4,28.0,31.0,90.3,11.0,33.0,33.3,6.0,28.0,34.0,22.0,28.0,10.0,17.0,4.0,-8,240:00,Boston Celtics
20.0,46.0,17.0,8.0,14.0,11.0,100.0,35.0,85.0,41.2,19.0,24.0,79.2,11.0,32.0,34.4,10.0,41.0,51.0,22.0,26.0,4.0,13.0,6.0,4,240:00,10962,Boston Celtics,13.0,56.0,0.0,9.0,13.0,11.0,96.0,37.0,88.0,42.0,16.0,24.0,66.7,6.0,30.0,20.0,7.0,37.0,44.0,16.0,18.0,4.0,8.0,5.0,-4,240:00,Miami Heat
12.0,34.0,15.0,15.0,21.0,17.0,120.0,43.0,85.0,50.6,13.0,16.0,81.2,21.0,41.0,51.2,7.0,32.0,39.0,33.0,13.0,7.0,12.0,6.0,12,240:00,10970,Boston Celtics,11.0,26.0,15.0,26.0,10.0,17.0,108.0,39.0,88.0,44.3,11.0,15.0,73.3,19.0,45.0,42.2,12.0,27.0,39.0,24.0,16.0,8.0,14.0,6.0,-12,240:00,Golden State Warriors
13.0,24.0,9.0,6.0,15.0,14.0,88.0,30.0,80.0,37.5,13.0,17.0,76.5,15.0,37.0,40.5,6.0,37.0,43.0,24.0,18.0,5.0,18.0,7.0,-19,240:00,10977,Boston Celtics,12.0,40.0,29.0,6.0,33.0,14.0,107.0,39.0,86.0,45.3,14.0,20.0,70.0,15.0,37.0,40.5,6.0,36.0,42.0,25.0,17.0,15.0,12.0,2.0,19,240:00,Golden State Warriors
18.0,26.0,2.0,11.0,19.0,12.0,100.0,36.0,78.0,46.2,13.0,15.0,86.7,15.0,40.0,37.5,6.0,25.0,31.0,22.0,23.0,7.0,16.0,5.0,-16,240:00,10972,Golden State Warriors,4.0,52.0,18.0,22.0,17.0,10.0,116.0,43.0,89.0,48.3,17.0,24.0,70.8,13.0,35.0,37.1,15.0,32.0,47.0,28.0,17.0,7.0,12.0,7.0,16,240:00,Boston Celtics
8.0,38.0,10.0,19.0,19.0,10.0,107.0,40.0,91.0,44.0,12.0,15.0,80.0,15.0,43.0,34.9,16.0,39.0,55.0,20.0,21.0,10.0,16.0,5.0,10,240:00,10978,Golden State Warriors,14.0,32.0,7.0,12.0,17.0,10.0,97.0,34.0,85.0,40.0,14.0,19.0,73.7,15.0,38.0,39.5,11.0,31.0,42.0,22.0,17.0,8.0,15.0,6.0,-10,240:00,Boston Celtics
8.0,36.0,5.0,16.0,9.0,13.0,94.0,31.0,75.0,41.3,21.0,31.0,67.7,11.0,32.0,34.4,8.0,39.0,47.0,18.0,16.0,2.0,18.0,2.0,-10,240:00,10974,Boston Celtics,12.0,50.0,16.0,7.0,22.0,13.0,104.0,41.0,88.0,46.6,13.0,15.0,86.7,9.0,40.0,22.5,4.0,35.0,39.0,23.0,28.0,9.0,6.0,2.0,10,240:00,Golden State Warriors
13.0,32.0,22.0,21.0,20.0,21.0,103.0,38.0,92.0,41.3,8.0,8.0,100,19.0,46.0,41.3,15.0,29.0,44.0,27.0,20.0,13.0,15.0,7.0,13,240:00,10975,Golden State Warriors,12.0,38.0,12.0,13.0,27.0,16.0,90.0,34.0,80.0,42.5,11.0,12.0,91.7,11.0,28.0,39.3,11.0,30.0,41.0,27.0,16.0,8.0,22.0,8.0,-13,240:00,Boston Celtics
12.0,36.0,10.0,15.0,19.0,12.0,96.0,29.0,79.0,36.7,31.0,40.0,77.5,7.0,26.0,26.9,10.0,52.0,62.0,18.0,27.0,6.0,17.0,3.0,9,240:00,10980,Golden State Warriors,7.0,36.0,4.0,4.0,7.0,12.0,87.0,31.0,84.0,36.9,19.0,30.0,63.3,6.0,35.0,17.1,7.0,37.0,44.0,20.0,27.0,12.0,14.0,10.0,-9,240:00,Washington Wizards
12.0,50.0,6.0,12.0,23.0,10.0,107.0,38.0,77.0,49.4,21.0,29.0,72.4,10.0,28.0,35.7,10.0,31.0,41.0,25.0,19.0,13.0,22.0,4.0,5,240:00,10982,Memphis Grizzlies,11.0,38.0,13.0,24.0,19.0,10.0,102.0,37.0,86.0,43.0,15.0,21.0,71.4,13.0,37.0,35.1,17.0,33.0,50.0,22.0,29.0,10.0,23.0,3.0,-5,240:00,Milwaukee Bucks
13.0,28.0,16.0,16.0,26.0,12.0,95.0,30.0,85.0,35.3,27.0,30.0,90.0,8.0,33.0,24.2,12.0,34.0,46.0,23.0,23.0,9.0,16.0,2.0,-9,240:00,10983,Washington Wizards,18.0,38.0,9.0,15.0,13.0,12.0,104.0,38.0,83.0,45.8,12.0,18.0,66.7,16.0,39.0,41.0,11.0,36.0,47.0,29.0,25.0,6.0,22.0,5.0,9,240:00,Golden State Warriors
9.0,48.0,5.0,21.0,21.0,10.0,93.0,35.0,101.0,34.7,18.0,28.0,64.3,5.0,33.0,15.2,16.0,27.0,43.0,13.0,19.0,13.0,13.0,2.0,-41,240:00,10984,Charlotte Hornets,15.0,46.0,46.0,14.0,14.0,12.0,134.0,48.0,84.0,57.1,16.0,20.0,80.0,22.0,47.0,46.8,8.0,48.0,56.0,41.0,29.0,4.0,23.0,3.0,41,240:00,Boston Celtics
11.0,38.0,2.0,11.0,20.0,12.0,82.0,31.0,96.0,32.3,10.0,17.0,58.8,10.0,40.0,25.0,12.0,34.0,46.0,21.0,22.0,11.0,21.0,5.0,-32,240:00,10985,Utah Jazz,28.0,50.0,35.0,11.0,21.0,12.0,114.0,42.0,87.0,48.3,18.0,27.0,66.7,12.0,32.0,37.5,13.0,48.0,61.0,20.0,23.0,10.0,23.0,7.0,32,240:00,Toronto Raptors
20.0,36.0,2.0,16.0,19.0,11.0,96.0,33.0,93.0,35.5,19.0,29.0,65.5,11.0,42.0,26.2,17.0,27.0,44.0,21.0,25.0,10.0,18.0,8.0,-38,240:00,10986,San Antonio Spurs,19.0,68.0,38.0,24.0,26.0,11.0,134.0,53.0,97.0,54.6,12.0,22.0,54.5,16.0,36.0,44.4,15.0,45.0,60.0,32.0,27.0,10.0,20.0,6.0,38,240:00,Houston Rockets
,,,,,,108.0,36.0,78.0,46.2,25.0,34.0,73.5,11.0,33.0,33.3,8.0,35.0,43.0,25.0,21.0,9.0,27.0,5.0,-19,240:00,10988,Brooklyn Nets,,,,,,,127.0,44.0,108.0,73.5,24.0,25.0,96.0,15.0,44.0,34.1,22.0,34.0,56.0,26.0,25.0,20.0,16.0,5.0,19,240:00,Philadelphia 76ers
,,,,,,109.0,36.0,82.0,43.9,27.0,34.0,79.4,10.0,36.0,27.8,9.0,41.0,50.0,27.0,21.0,12.0,27.0,6.0,12,240:00,10989,Memphis Grizzlies,,,,,,,97.0,35.0,89.0,79.4,9.0,13.0,69.2,18.0,54.0,33.3,8.0,30.0,38.0,23.0,27.0,13.0,25.0,6.0,-12,240:00,Orlando Magic
,,,,,,101.0,37.0,90.0,41.1,17.0,23.0,73.9,10.0,33.0,30.3,11.0,32.0,43.0,20.0,18.0,8.0,17.0,6.0,-11,240:00,10990,Denver Nuggets,,,,,,,112.0,41.0,84.0,73.9,17.0,25.0,68.0,13.0,35.0,37.1,13.0,39.0,52.0,25.0,23.0,9.0,21.0,6.0,11,240:00,Oklahoma City Thunder
,,,,,,75.0,24.0,77.0,31.2,20.0,32.0,62.5,7.0,30.0,23.3,8.0,41.0,49.0,17.0,20.0,4.0,23.0,8.0,-30,240:00,10991,Los Angeles Lakers,,,,,,,105.0,42.0,103.0,62.5,12.0,19.0,63.2,9.0,39.0,23.1,15.0,39.0,54.0,25.0,25.0,14.0,7.0,8.0,30,240:00,Sacramento Kings
,,,,,,102.0,31.0,81.0,38.3,25.0,33.0,75.8,15.0,38.0,39.5,8.0,36.0,44.0,21.0,29.0,9.0,14.0,7.0,5,240:00,10992,LA Clippers,,,,,,,97.0,31.0,78.0,75.8,27.0,35.0,77.1,8.0,28.0,28.6,8.0,38.0,46.0,18.0,21.0,9.0,16.0,9.0,-5,240:00,Portland Trail Blazers
,,,,,,117.0,46.0,90.0,51.1,11.0,15.0,73.3,14.0,37.0,37.8,6.0,36.0,42.0,27.0,18.0,14.0,13.0,8.0,21,240:00,10993,New York Knicks,,,,,,,96.0,33.0,80.0,73.3,17.0,23.0,73.9,13.0,41.0,31.7,8.0,36.0,44.0,19.0,19.0,5.0,22.0,4.0,-21,240:00,Detroit Pistons
,,,,,,111.0,42.0,98.0,42.9,17.0,18.0,94.4,10.0,35.0,28.6,16.0,33.0,49.0,25.0,26.0,7.0,15.0,2.0,-10,240:00,10994,Miami Heat,,,,,,,121.0,41.0,80.0,94.4,26.0,35.0,74.3,13.0,33.0,39.4,5.0,34.0,39.0,22.0,16.0,10.0,15.0,2.0,10,240:00,Minnesota Timberwolves
,,,,,,125.0,43.0,89.0,48.3,30.0,34.0,88.2,9.0,27.0,33.3,12.0,34.0,46.0,27.0,30.0,10.0,27.0,7.0,-4,240:00,10995,Chicago Bulls,,,,,,,129.0,46.0,93.0,88.2,26.0,36.0,72.2,11.0,37.0,29.7,15.0,29.0,44.0,29.0,27.0,13.0,22.0,8.0,4,240:00,New Orleans Pelicans
,,,,,,101.0,36.0,81.0,44.4,18.0,29.0,62.1,11.0,32.0,34.4,10.0,28.0,38.0,21.0,29.0,6.0,19.0,6.0,-17,240:00,10996,Portland Trail Blazers,,,,,,,118.0,39.0,81.0,62.1,25.0,37.0,67.6,15.0,33.0,45.5,15.0,30.0,45.0,24.0,25.0,8.0,19.0,5.0,17,240:00,Utah Jazz
,,,,,,113.0,46.0,96.0,47.9,12.0,16.0,75.0,9.0,31.0,29.0,11.0,35.0,46.0,26.0,18.0,10.0,16.0,5.0,1,240:00,10998,Philadelphia 76ers,,,,,,,112.0,42.0,91.0,75.0,14.0,19.0,73.7,14.0,33.0,42.4,7.0,36.0,43.0,22.0,19.0,5.0,16.0,7.0,-1,240:00,Cleveland Cavaliers
,,,,,,97.0,33.0,96.0,34.4,22.0,36.0,61.1,9.0,43.0,20.9,16.0,33.0,49.0,20.0,26.0,7.0,18.0,4.0,-25,240:00,10997,Charlotte Hornets,,,,,,,122.0,45.0,93.0,61.1,26.0,27.0,96.3,6.0,30.0,20.0,7.0,46.0,53.0,27.0,30.0,7.0,19.0,8.0,25,240:00,Indiana Pacers
,,,,,,119.0,44.0,99.0,44.4,15.0,21.0,71.4,16.0,52.0,30.8,7.0,38.0,45.0,31.0,22.0,3.0,10.0,4.0,-6,240:00,10999,Boston Celtics,,,,,,,125.0,50.0,109.0,71.4,18.0,25.0,72.0,7.0,32.0,21.9,13.0,46.0,59.0,22.0,18.0,6.0,7.0,3.0,6,240:00,Toronto Raptors
,,,,,,96.0,32.0,80.0,40.0,26.0,34.0,76.5,6.0,32.0,18.8,13.0,32.0,45.0,17.0,21.0,16.0,23.0,5.0,-2,240:00,11000,Oklahoma City Thunder,,,,,,,98.0,35.0,82.0,76.5,15.0,16.0,93.8,13.0,41.0,31.7,9.0,34.0,43.0,20.0,25.0,12.0,24.0,2.0,2,240:00,Dallas Mavericks
,,,,,,115.0,35.0,82.0,42.7,32.0,44.0,72.7,13.0,41.0,31.7,6.0,41.0,47.0,26.0,25.0,8.0,17.0,7.0,-4,240:00,11001,Los Angeles Lakers,,,,,,,119.0,39.0,105.0,72.7,28.0,33.0,84.8,13.0,41.0,31.7,16.0,40.0,56.0,21.0,30.0,10.0,11.0,5.0,4,240:00,Phoenix Suns
,,,,,,123.0,47.0,86.0,54.7,22.0,28.0,78.6,7.0,22.0,31.8,3.0,36.0,39.0,23.0,17.0,4.0,8.0,2.0,10,240:00,11002,Atlanta Hawks,,,,,,,113.0,41.0,97.0,78.6,17.0,21.0,81.0,14.0,40.0,35.0,17.0,35.0,52.0,22.0,22.0,4.0,16.0,1.0,-10,240:00,Milwaukee Bucks
,,,,,,80.0,29.0,74.0,39.2,17.0,22.0,77.3,5.0,28.0,17.9,11.0,36.0,47.0,16.0,25.0,3.0,26.0,6.0,-29,240:00,11003,Brooklyn Nets,,,,,,,109.0,41.0,95.0,77.3,16.0,25.0,64.0,11.0,36.0,30.6,14.0,32.0,46.0,31.0,23.0,17.0,11.0,4.0,29,240:00,Miami Heat
,,,,,,99.0,34.0,76.0,44.7,18.0,26.0,69.2,13.0,31.0,41.9,5.0,37.0,42.0,29.0,26.0,7.0,21.0,3.0,-3,240:00,11005,San Antonio Spurs,,,,,,,102.0,36.0,81.0,69.2,21.0,27.0,77.8,9.0,37.0,24.3,8.0,35.0,43.0,21.0,27.0,12.0,17.0,7.0,3,240:00,Orlando Magic
,,,,,,99.0,33.0,97.0,34.0,22.0,30.0,73.3,11.0,49.0,22.4,15.0,39.0,54.0,23.0,22.0,7.0,18.0,8.0,-15,240:00,11007,Los Angeles Lakers,,,,,,,114.0,42.0,95.0,73.3,20.0,26.0,76.9,10.0,32.0,31.3,9.0,50.0,59.0,29.0,31.0,11.0,16.0,6.0,15,240:00,Minnesota Timberwolves
,,,,,,131.0,44.0,100.0,44.0,26.0,27.0,96.3,17.0,42.0,40.5,10.0,33.0,43.0,25.0,24.0,9.0,10.0,5.0,17,240:00,11009,New York Knicks,,,,,,,114.0,41.0,92.0,96.3,19.0,26.0,73.1,13.0,33.0,39.4,11.0,36.0,47.0,26.0,23.0,5.0,19.0,10.0,-17,240:00,Indiana Pacers
,,,,,,103.0,39.0,102.0,38.2,15.0,22.0,68.2,10.0,37.0,27.0,17.0,35.0,52.0,23.0,19.0,11.0,10.0,8.0,-9,240:00,11008,Charlotte Hornets,,,,,,,112.0,39.0,89.0,68.2,15.0,17.0,88.2,19.0,44.0,43.2,11.0,46.0,57.0,27.0,21.0,7.0,20.0,5.0,9,240:00,Boston Celtics
,,,,,,116.0,38.0,87.0,43.7,28.0,37.0,75.7,12.0,31.0,38.7,15.0,37.0,52.0,22.0,23.0,11.0,17.0,1.0,16,240:00,11011,Houston Rockets,,,,,,,100.0,36.0,83.0,75.7,22.0,38.0,57.9,6.0,34.0,17.6,12.0,28.0,40.0,18.0,24.0,11.0,19.0,9.0,-16,240:00,Toronto Raptors
,,,,,,131.0,50.0,83.0,60.2,16.0,18.0,88.9,15.0,28.0,53.6,5.0,27.0,32.0,32.0,24.0,10.0,14.0,6.0,18,240:00,11010,Chicago Bulls,,,,,,,113.0,41.0,88.0,88.9,17.0,21.0,81.0,14.0,34.0,41.2,12.0,28.0,40.0,29.0,20.0,7.0,19.0,4.0,-18,240:00,Denver Nuggets
,,,,,,107.0,38.0,85.0,44.7,23.0,34.0,67.6,8.0,24.0,33.3,10.0,37.0,47.0,21.0,24.0,10.0,16.0,5.0,6,240:00,11013,New Orleans Pelicans,,,,,,,101.0,31.0,85.0,67.6,25.0,31.0,80.6,14.0,49.0,28.6,9.0,36.0,45.0,22.0,31.0,3.0,22.0,5.0,-6,240:00,Detroit Pistons
,,,,,,108.0,34.0,75.0,45.3,30.0,45.0,66.7,10.0,33.0,30.3,14.0,36.0,50.0,24.0,20.0,9.0,22.0,3.0,-3,240:00,11012,Memphis Grizzlies,,,,,,,111.0,37.0,87.0,66.7,19.0,22.0,86.4,18.0,52.0,34.6,10.0,29.0,39.0,29.0,30.0,12.0,19.0,5.0,3,240:00,Miami Heat
,,,,,,105.0,35.0,81.0,43.2,18.0,22.0,81.8,17.0,47.0,36.2,3.0,32.0,35.0,25.0,21.0,6.0,14.0,5.0,-5,240:00,11014,Dallas Mavericks,,,,,,,110.0,39.0,85.0,81.8,20.0,24.0,83.3,12.0,35.0,34.3,13.0,39.0,52.0,22.0,24.0,10.0,18.0,3.0,5,240:00,Orlando Magic
,,,,,,109.0,33.0,74.0,44.6,28.0,35.0,80.0,15.0,42.0,35.7,9.0,33.0,42.0,22.0,26.0,7.0,22.0,3.0,-9,240:00,11015,Milwaukee Bucks,,,,,,,118.0,44.0,88.0,80.0,15.0,18.0,83.3,15.0,31.0,48.4,6.0,30.0,36.0,19.0,26.0,7.0,12.0,1.0,9,240:00,Atlanta Hawks
,,,,,,98.0,34.0,96.0,35.4,22.0,31.0,71.0,8.0,37.0,21.6,15.0,32.0,47.0,14.0,23.0,16.0,14.0,4.0,-17,240:00,11016,Toronto Raptors,,,,,,,115.0,43.0,85.0,71.0,16.0,19.0,84.2,13.0,32.0,40.6,5.0,47.0,52.0,29.0,23.0,5.0,24.0,3.0,17,240:00,Chicago Bulls
,,,,,,97.0,34.0,93.0,36.6,16.0,21.0,76.2,13.0,49.0,26.5,10.0,38.0,48.0,22.0,18.0,9.0,17.0,4.0,-14,240:00,11018,San Antonio Spurs,,,,,,,111.0,40.0,91.0,76.2,16.0,19.0,84.2,15.0,39.0,38.5,11.0,48.0,59.0,28.0,25.0,9.0,21.0,7.0,14,240:00,New Orleans Pelicans
,,,,,,121.0,42.0,88.0,47.7,24.0,34.0,70.6,13.0,39.0,33.3,11.0,34.0,45.0,22.0,22.0,10.0,19.0,3.0,-3,240:00,11019,Golden State Warriors,,,,,,,124.0,45.0,90.0,70.6,17.0,18.0,94.4,17.0,39.0,43.6,8.0,30.0,38.0,24.0,26.0,6.0,17.0,5.0,3,240:00,Los Angeles Lakers
,,,,,,126.0,45.0,89.0,50.6,15.0,23.0,65.2,21.0,45.0,46.7,13.0,34.0,47.0,34.0,33.0,11.0,20.0,7.0,32,240:00,11020,Sacramento Kings,,,,,,,94.0,29.0,72.0,65.2,26.0,31.0,83.9,10.0,29.0,34.5,6.0,23.0,29.0,18.0,20.0,9.0,22.0,4.0,-32,240:00,Portland Trail Blazers
,,,,,,117.0,40.0,86.0,46.5,21.0,22.0,95.5,16.0,43.0,37.2,7.0,38.0,45.0,27.0,14.0,9.0,20.0,7.0,-2,240:00,11021,LA Clippers,,,,,,,119.0,47.0,95.0,95.5,12.0,14.0,85.7,13.0,37.0,35.1,6.0,36.0,42.0,32.0,18.0,12.0,16.0,5.0,2,240:00,Minnesota Timberwolves
,,,,,,97.0,34.0,78.0,43.6,24.0,37.0,64.9,5.0,21.0,23.8,13.0,36.0,49.0,20.0,15.0,4.0,18.0,6.0,-16,240:00,11023,Cleveland Cavaliers,,,,,,,113.0,40.0,91.0,64.9,16.0,18.0,88.9,17.0,40.0,42.5,11.0,34.0,45.0,23.0,31.0,12.0,11.0,6.0,16,240:00,Philadelphia 76ers
,,,,,,107.0,39.0,84.0,46.4,24.0,26.0,92.3,5.0,18.0,27.8,14.0,30.0,44.0,15.0,20.0,5.0,18.0,5.0,-9,240:00,11022,Charlotte Hornets,,,,,,,116.0,45.0,93.0,92.3,14.0,19.0,73.7,12.0,31.0,38.7,11.0,25.0,36.0,29.0,20.0,10.0,12.0,6.0,9,240:00,Washington Wizards
