home_team,visitor_team,visitor_points,home_points,visitor_fgm,home_fgm,visitor_ORtg,home_ORtg,visitor_DRtg,home_DRtg,total_points
Houston Rockets,Phoenix Suns,102.0,113.0,36.0,32.0,100.55205047318611,112.37072394590295,111.39589905362777,101.43198090692125,215.0
Chicago Bulls,Milwaukee Bucks,110.0,96.0,41.0,36.0,115.78947368421053,96.3855421686747,101.05263157894737,110.4417670682731,206.0
New Orleans Pelicans,LA Clippers,112.0,103.0,45.0,38.0,106.74799847502858,99.03846153846155,98.17003431185665,107.6923076923077,215.0
Toronto Raptors,Los Angeles Lakers,111.0,123.0,40.0,46.0,104.2057829515584,117.14285714285715,115.47127300037552,105.71428571428572,234.0
Cleveland Cavaliers,Detroit Pistons,104.0,121.0,40.0,42.0,104.29201764941838,120.46993229788929,121.33975130365022,103.54440461967344,225.0
Oklahoma City Thunder,Philadelphia 76ers,112.0,122.0,38.0,45.0,122.217372326495,124.23625254582484,133.1296377127892,114.0529531568228,234.0
San Antonio Spurs,Sacramento Kings,98.0,113.0,35.0,45.0,109.08281389136243,123.52426759947528,125.77916295636686,107.12724092697856,211.0
Indiana Pacers,Charlotte Hornets,96.0,105.0,37.0,45.0,99.17355371900827,111.8925831202046,108.4710743801653,102.30179028132993,201.0
Atlanta Hawks,Minnesota Timberwolves,100.0,105.0,39.0,39.0,103.17787866281469,106.01777059773826,108.33677259595542,100.96930533117931,205.0
Memphis Grizzlies,Phoenix Suns,109.0,120.0,38.0,47.0,107.0306362922231,121.31014961585119,117.8318931657502,110.19005256773148,229.0
Milwaukee Bucks,Philadelphia 76ers,95.0,107.0,36.0,38.0,98.8347898460258,117.99735333039258,111.31918435289221,104.7640052933392,202.0
Dallas Mavericks,Miami Heat,95.0,88.0,34.0,33.0,107.51471253961068,93.57720119098255,99.59257582616569,101.02084219481071,183.0
Denver Nuggets,Boston Celtics,111.0,110.0,43.0,42.0,117.58474576271185,113.12217194570135,116.52542372881356,114.15055532702591,221.0
Washington Wizards,Oklahoma City Thunder,96.0,102.0,30.0,34.0,95.08716323296355,95.54140127388534,101.03011093502377,89.92131884600974,198.0
New York Knicks,Brooklyn Nets,95.0,111.0,36.0,39.0,94.96201519392243,112.12121212121211,110.95561775289883,95.95959595959596,206.0
Toronto Raptors,Minnesota Timberwolves,104.0,109.0,42.0,39.0,111.15861479264643,119.20384951881016,116.50277896536983,113.73578302712161,213.0
New Orleans Pelicans,Sacramento Kings,114.0,103.0,46.0,39.0,110.50794881737107,103.330658105939,99.84490112446686,114.36597110754414,217.0
Houston Rockets,Orlando Magic,107.0,114.0,42.0,39.0,118.36283185840708,122.16030861551653,126.10619469026547,114.65923703386198,221.0
Detroit Pistons,Cleveland Cavaliers,114.0,125.0,38.0,49.0,107.46606334841628,116.4740961610138,117.83559577677225,106.22437569884457,239.0
San Antonio Spurs,Denver Nuggets,104.0,106.0,40.0,46.0,109.28961748633881,109.05349794238684,111.39134089953761,106.99588477366255,210.0
Utah Jazz,Golden State Warriors,99.0,129.0,39.0,53.0,96.83098591549296,127.52075919335707,126.1737089201878,97.86476868327402,228.0
LA Clippers,Portland Trail Blazers,104.0,96.0,36.0,35.0,102.28166797797009,95.57945041816009,94.41384736428009,103.54440461967344,200.0
Orlando Magic,Los Angeles Lakers,105.0,127.0,39.0,44.0,103.75494071146245,122.39784117193524,125.49407114624505,101.19506553585195,232.0
Indiana Pacers,Memphis Grizzlies,101.0,105.0,39.0,37.0,109.07127429805617,117.13520749665327,113.39092872570195,112.67291387773315,206.0
Atlanta Hawks,Charlotte Hornets,123.0,110.0,46.0,39.0,128.231859883236,119.9825479930192,114.6788990825688,134.16230366492147,233.0
Brooklyn Nets,Philadelphia 76ers,108.0,116.0,36.0,39.0,116.1790017211704,127.0258431887867,124.78485370051632,118.26544021024968,224.0
Cleveland Cavaliers,Miami Heat,89.0,91.0,36.0,28.0,83.17757009345794,86.07642830117291,85.04672897196261,84.1846386681801,180.0
Boston Celtics,New York Knicks,73.0,103.0,28.0,40.0,72.10588700118531,107.51565762004176,101.73844330304229,76.20041753653445,176.0
Portland Trail Blazers,Chicago Bulls,108.0,124.0,41.0,46.0,105.18114530580442,120.62256809338521,120.76353720296065,105.05836575875487,232.0
Phoenix Suns,Dallas Mavericks,88.0,102.0,32.0,40.0,91.24844462878474,103.44827586206897,105.76524263790958,89.24949290060853,190.0
Detroit Pistons,Memphis Grizzlies,102.0,104.0,40.0,35.0,100.83036773428233,109.15197313182199,102.80743376828786,107.0528967254408,206.0
Washington Wizards,Toronto Raptors,119.0,122.0,44.0,44.0,114.90923136346079,121.46555157307846,117.80610274237158,118.47869374751095,241.0
Minnesota Timberwolves,Milwaukee Bucks,89.0,108.0,32.0,42.0,92.70833333333334,112.73486430062631,112.5,92.90187891440502,197.0
San Antonio Spurs,Houston Rockets,102.0,91.0,37.0,35.0,110.29411764705881,93.35248256052523,98.39965397923875,104.63684858432498,193.0
Denver Nuggets,Oklahoma City Thunder,124.0,127.0,51.0,50.0,119.8299188248937,119.27122464312548,122.72902976420563,116.45379413974455,251.0
Charlotte Hornets,Indiana Pacers,126.0,133.0,44.0,44.0,121.95121951219512,130.4433111023931,128.72628726287263,123.57787367595134,259.0
Boston Celtics,Atlanta Hawks,110.0,119.0,34.0,45.0,106.83760683760684,116.89587426326129,115.57886557886556,108.05500982318273,229.0
Brooklyn Nets,Los Angeles Lakers,102.0,99.0,39.0,37.0,104.29447852760735,100.89686098654708,101.22699386503066,103.95434162250305,201.0
Toronto Raptors,Portland Trail Blazers,105.0,130.0,37.0,46.0,112.27544910179641,133.6898395721925,139.00769888793843,107.98025503907857,235.0
Philadelphia 76ers,Miami Heat,97.0,103.0,34.0,42.0,103.80993150684932,111.23110151187905,110.23116438356165,104.75161987041037,200.0
Milwaukee Bucks,New York Knicks,90.0,92.0,36.0,33.0,93.28358208955223,97.41634900465904,95.35655058043118,95.29860228716646,182.0
Phoenix Suns,Utah Jazz,129.0,97.0,51.0,36.0,129.67430639324488,95.69850039463299,97.50703659026941,127.26913970007894,226.0
Oklahoma City Thunder,New Orleans Pelicans,114.0,100.0,46.0,37.0,106.8215892053973,93.63295880149813,93.7031484257871,106.74157303370787,214.0
Sacramento Kings,Golden State Warriors,119.0,104.0,44.0,42.0,113.29017517136329,98.48484848484848,99.00990099009901,112.68939393939394,223.0
LA Clippers,Chicago Bulls,103.0,113.0,35.0,40.0,98.81043745203377,109.36895083236547,108.40368380660014,99.69028261711189,216.0
Detroit Pistons,Miami Heat,107.0,111.0,44.0,44.0,109.09461663947798,116.25471302890658,113.17292006525285,112.06535400083786,218.0
Orlando Magic,Washington Wizards,115.0,98.0,46.0,34.0,121.15465655288664,101.36532892014894,103.24483775811208,118.94911046752172,213.0
Indiana Pacers,Philadelphia 76ers,92.0,100.0,33.0,35.0,91.48766905330152,103.09278350515463,99.44311853619729,94.84536082474226,192.0
Cleveland Cavaliers,Houston Rockets,120.0,88.0,44.0,34.0,117.60094080752646,87.96481407437025,86.2406899255194,119.95201919232305,208.0
San Antonio Spurs,Utah Jazz,120.0,111.0,39.0,44.0,123.91573729863691,111.08887109687751,114.62205700123916,120.0960768614892,231.0
Denver Nuggets,Golden State Warriors,108.0,115.0,43.0,39.0,110.06930289441499,111.91124951342934,117.20342437831226,105.09926041261191,223.0
Minnesota Timberwolves,New Orleans Pelicans,107.0,118.0,42.0,48.0,103.401623502126,115.640925127401,114.0316969462698,104.8608388867111,225.0
Sacramento Kings,Dallas Mavericks,106.0,99.0,41.0,43.0,113.78273937312152,105.72404955147373,106.26878488621728,113.19948739854763,205.0
New York Knicks,Atlanta Hawks,99.0,96.0,35.0,41.0,100.65067100447335,96.3855421686747,97.60065067100447,99.3975903614458,195.0
Toronto Raptors,Memphis Grizzlies,86.0,101.0,29.0,41.0,88.55024711696869,104.55486542443064,103.99505766062602,89.02691511387164,187.0
Brooklyn Nets,Milwaukee Bucks,109.0,94.0,42.0,37.0,122.14253697893322,99.8300764655905,105.333930972658,115.76040781648258,203.0
Boston Celtics,Portland Trail Blazers,96.0,97.0,36.0,35.0,100.88272383354351,102.66723116003386,101.93358554014291,101.60880609652835,193.0
Oklahoma City Thunder,Los Angeles Lakers,108.0,104.0,42.0,40.0,102.93556995806328,100.0,99.12314144109797,103.84615384615385,212.0
Phoenix Suns,Charlotte Hornets,115.0,110.0,40.0,41.0,110.83269082498073,110.3088648215002,106.01387818041634,115.32290413156838,225.0
Detroit Pistons,Portland Trail Blazers,91.0,111.0,37.0,44.0,93.31419196062346,114.10361842105263,113.8228055783429,93.54440789473684,202.0
Indiana Pacers,Washington Wizards,111.0,102.0,45.0,37.0,115.04975124378109,103.03030303030303,105.72139303482587,112.12121212121211,213.0
Miami Heat,Orlando Magic,111.0,109.0,41.0,40.0,112.85075233834891,105.41586073500966,110.81740544936966,107.35009671179883,220.0
New Orleans Pelicans,Utah Jazz,133.0,109.0,52.0,47.0,132.36464968152865,102.13643178410794,108.47929936305731,124.62518740629685,242.0
Denver Nuggets,Charlotte Hornets,104.0,121.0,39.0,46.0,112.35955056179776,130.50043140638482,130.72601555747622,112.16566005176878,225.0
Sacramento Kings,Chicago Bulls,98.0,104.0,32.0,37.0,104.74561778537836,107.21649484536083,111.15861479264643,101.03092783505154,202.0
LA Clippers,Dallas Mavericks,101.0,104.0,33.0,42.0,99.21414538310412,103.70961308336658,102.16110019646365,100.71798962903868,205.0
Orlando Magic,Cleveland Cavaliers,98.0,116.0,36.0,46.0,100.20449897750512,116.13936724068883,118.60940695296524,98.11774128954747,214.0
Toronto Raptors,Boston Celtics,91.0,111.0,33.0,40.0,91.18236472945893,113.8695116947066,111.22244488977957,93.35248256052523,202.0
Atlanta Hawks,Memphis Grizzlies,82.0,108.0,34.0,42.0,81.41382049245432,111.06540518305226,107.22795869737887,84.32743726861375,190.0
New York Knicks,Milwaukee Bucks,103.0,89.0,37.0,37.0,103.12374849819783,87.5984251968504,89.10692831397678,101.37795275590551,192.0
Brooklyn Nets,Houston Rockets,123.0,113.0,45.0,41.0,131.91763191763192,120.88147197261445,121.1926211926212,131.57894736842104,236.0
Philadelphia 76ers,Washington Wizards,102.0,115.0,41.0,45.0,106.33861551292745,123.44353799914127,119.89157631359465,109.48905109489051,217.0
Los Angeles Lakers,Phoenix Suns,93.0,112.0,36.0,39.0,93.82566585956415,116.13438407299877,112.99435028248588,96.43301534632933,205.0
Golden State Warriors,Oklahoma City Thunder,125.0,105.0,44.0,37.0,114.13440467494522,100.3440366972477,95.87289992695398,119.45718654434249,230.0
Detroit Pistons,Brooklyn Nets,106.0,115.0,39.0,44.0,99.73654497553632,112.74509803921569,108.20474219044034,103.921568627451,221.0
Miami Heat,Houston Rockets,109.0,101.0,38.0,39.0,120.52189296771341,110.64855390008763,111.67624944714728,119.41279579316388,210.0
Cleveland Cavaliers,Minnesota Timberwolves,138.0,140.0,54.0,52.0,131.07902735562308,131.92612137203164,132.9787234042553,130.04146249528833,278.0
Memphis Grizzlies,Utah Jazz,92.0,88.0,29.0,34.0,98.37467921300257,93.57720119098255,94.09751924721985,97.83071033602721,180.0
Phoenix Suns,San Antonio Spurs,129.0,81.0,46.0,33.0,125.38880248833593,77.20167746854746,78.73250388802488,122.95081967213115,210.0
Orlando Magic,Atlanta Hawks,98.0,100.0,37.0,36.0,95.2195880295375,101.33765707336846,97.16284492809949,99.31090393190108,198.0
Toronto Raptors,New York Knicks,88.0,113.0,33.0,43.0,87.19778042013476,112.81948881789137,111.96987713040032,87.8594249201278,201.0
Washington Wizards,Boston Celtics,110.0,104.0,39.0,38.0,100.03637686431428,97.37827715355806,94.57984721716987,102.99625468164794,214.0
Portland Trail Blazers,Charlotte Hornets,103.0,109.0,38.0,41.0,94.08111070515163,101.2258543833581,99.56156375593716,95.65378900445765,212.0
Los Angeles Lakers,Oklahoma City Thunder,81.0,106.0,32.0,42.0,85.84145824501907,109.59470636889992,112.33573548113607,83.74689826302729,187.0
Golden State Warriors,Dallas Mavericks,103.0,121.0,40.0,45.0,102.50796178343948,127.63713080168777,120.421974522293,108.64978902953585,224.0
Philadelphia 76ers,New Orleans Pelicans,82.0,100.0,33.0,39.0,77.32930969445492,96.19084263178146,94.30403621274989,78.8764909580608,182.0
Detroit Pistons,LA Clippers,108.0,95.0,42.0,36.0,116.63066954643628,97.45588838736151,102.59179265658749,110.7919573245794,203.0
Boston Celtics,Indiana Pacers,97.0,91.0,37.0,34.0,104.66119982736298,94.98956158663884,98.18731117824773,101.2526096033403,188.0
Atlanta Hawks,Cleveland Cavaliers,123.0,107.0,46.0,37.0,123.54359180393732,109.90139687756779,107.47288067496987,126.33525061626952,230.0
Miami Heat,Milwaukee Bucks,85.0,91.0,32.0,32.0,86.31194151096669,91.99353012535381,92.40454914703493,85.92802264456127,176.0
Houston Rockets,Denver Nuggets,104.0,130.0,42.0,43.0,103.75099760574622,128.76386687797145,129.68874700718277,103.01109350237716,234.0
Utah Jazz,Charlotte Hornets,94.0,106.0,35.0,41.0,98.5738255033557,109.86733001658375,111.15771812080537,97.42951907131011,200.0
Chicago Bulls,Minnesota Timberwolves,113.0,114.0,41.0,41.0,111.5278326095539,111.54598825831702,112.51480457954995,110.5675146771037,227.0
Sacramento Kings,Portland Trail Blazers,118.0,100.0,43.0,38.0,120.50653594771241,100.76582023377671,102.12418300653594,118.90366787585651,218.0
Brooklyn Nets,New Orleans Pelicans,138.0,128.0,52.0,43.0,111.14690721649485,106.06562810739145,103.09278350515466,114.3520053032814,266.0
Philadelphia 76ers,LA Clippers,98.0,112.0,38.0,43.0,95.03491078355314,108.23347506764591,108.61132660977502,94.70429068419017,210.0
Orlando Magic,Milwaukee Bucks,111.0,104.0,43.0,37.0,117.08860759493672,107.83907092492741,109.70464135021096,115.09746992948983,215.0
Chicago Bulls,Washington Wizards,101.0,90.0,38.0,34.0,106.13703236654058,97.78357235984355,94.57755359394704,109.73489787049108,191.0
Dallas Mavericks,Los Angeles Lakers,123.0,130.0,46.0,48.0,120.96774193548386,130.15618742490992,127.8520849724626,123.14777733279936,253.0
Golden State Warriors,San Antonio Spurs,105.0,122.0,43.0,48.0,103.59116022099448,126.29399585921325,120.36306235201263,108.69565217391306,227.0
Phoenix Suns,Denver Nuggets,123.0,113.0,45.0,46.0,117.50095529231943,110.78431372549021,107.94803209782194,120.58823529411764,236.0
Charlotte Hornets,Toronto Raptors,123.0,103.0,49.0,38.0,126.28336755646816,101.85917721518987,105.74948665297741,121.63765822784809,226.0
Atlanta Hawks,Detroit Pistons,115.0,118.0,38.0,38.0,114.4050935137286,114.25251742835012,117.38957421408675,111.34779240898528,233.0
Boston Celtics,Cleveland Cavaliers,121.0,99.0,45.0,36.0,122.46963562753037,99.31781701444622,100.20242914979758,121.3884430176565,220.0
Indiana Pacers,New York Knicks,113.0,121.0,41.0,47.0,109.70873786407766,120.18275725069527,117.4757281553398,112.2367898291617,234.0
Oklahoma City Thunder,Memphis Grizzlies,92.0,110.0,32.0,34.0,94.3009430094301,116.27906976744187,112.75112751127512,97.25158562367865,202.0
Minnesota Timberwolves,Sacramento Kings,106.0,111.0,42.0,37.0,107.63606823720554,115.52872606161533,112.71324126726239,110.3247293921732,217.0
Houston Rockets,Dallas Mavericks,97.0,104.0,38.0,34.0,95.06076048608388,104.5016077170418,101.92081536652293,97.46784565916398,201.0
Portland Trail Blazers,Utah Jazz,115.0,96.0,41.0,33.0,121.46176594845795,96.96969696969697,101.39416983523446,116.16161616161615,211.0
Philadelphia 76ers,New York Knicks,92.0,108.0,31.0,41.0,89.04374758033296,113.01799916282964,104.52961672473869,96.27459187944747,200.0
Detroit Pistons,New Orleans Pelicans,118.0,103.0,44.0,35.0,109.21880784894482,94.42610927759443,95.33506108848574,108.17748441510817,221.0
Brooklyn Nets,LA Clippers,114.0,101.0,48.0,41.0,116.13691931540342,105.87002096436058,102.89323553382232,119.49685534591194,215.0
Chicago Bulls,Orlando Magic,101.0,105.0,37.0,40.0,107.03688003391267,107.98025503907857,111.27596439169139,103.86672151378033,206.0
Utah Jazz,San Antonio Spurs,99.0,101.0,38.0,35.0,100.0,103.90946502057612,102.020202020202,101.85185185185183,200.0
Golden State Warriors,Phoenix Suns,83.0,129.0,33.0,52.0,79.28926251432938,126.1737089201878,123.23270920901794,81.18153364632238,212.0
Toronto Raptors,Miami Heat,112.0,115.0,42.0,42.0,111.59824631327223,113.7262658227848,114.58748505380629,110.75949367088607,227.0
Minnesota Timberwolves,Houston Rockets,126.0,108.0,41.0,40.0,135.83441138421733,115.97938144329896,116.42949547218629,135.30927835051546,234.0
Milwaukee Bucks,Atlanta Hawks,92.0,97.0,33.0,38.0,99.13793103448276,106.03410581547878,104.52586206896552,100.56843025797988,189.0
Oklahoma City Thunder,Cleveland Cavaliers,120.0,112.0,45.0,40.0,126.74271229404309,118.895966029724,118.29319814110688,127.38853503184713,232.0
Dallas Mavericks,Sacramento Kings,114.0,109.0,47.0,38.0,118.40465309513917,111.08846310640033,113.21146655587869,116.18426416632694,223.0
Denver Nuggets,San Antonio Spurs,109.0,117.0,44.0,46.0,109.34991974317816,115.9334126040428,117.37560192616372,108.00634165675783,226.0
Detroit Pistons,Atlanta Hawks,98.0,104.0,38.0,35.0,97.64846552411319,104.0,103.62694300518133,98.0,202.0
Orlando Magic,Charlotte Hornets,104.0,102.0,38.0,36.0,103.62694300518133,97.62633996937213,101.63411717815862,99.5405819295559,206.0
Philadelphia 76ers,Miami Heat,102.0,104.0,35.0,39.0,105.41546093427034,107.21649484536083,107.48243075651094,105.15463917525774,206.0
Brooklyn Nets,Indiana Pacers,108.0,103.0,39.0,35.0,113.30255979857324,104.16666666666667,108.05707091900967,109.22330097087378,211.0
New York Knicks,Washington Wizards,118.0,113.0,48.0,45.0,116.41673243883189,108.73749037721323,111.48382004735595,113.54888375673595,231.0
New Orleans Pelicans,Los Angeles Lakers,117.0,139.0,46.0,53.0,105.48142805625676,129.6158149944051,125.31554273350163,109.10108168593808,256.0
Boston Celtics,LA Clippers,129.0,119.0,44.0,42.0,125.8291065158018,115.26540100736149,116.07491221225128,124.95156915924062,248.0
Houston Rockets,Sacramento Kings,91.0,100.0,38.0,33.0,92.36703207470565,101.33765707336846,101.50223304912708,92.2172679367653,191.0
Chicago Bulls,Toronto Raptors,122.0,98.0,48.0,39.0,121.272365805169,96.2671905697446,97.4155069582505,119.84282907662083,220.0
Memphis Grizzlies,Oklahoma City Thunder,121.0,114.0,40.0,44.0,124.22997946611909,115.61866125760649,117.04312114989732,122.71805273833671,235.0
Utah Jazz,Phoenix Suns,97.0,107.0,34.0,39.0,100.4556752278376,111.83110367892976,110.8119304059652,101.37959866220736,204.0
Portland Trail Blazers,Golden State Warriors,117.0,123.0,43.0,45.0,110.00376081233547,118.77172653534183,115.64497931553215,112.97798377752028,240.0
Milwaukee Bucks,Denver Nuggets,134.0,123.0,47.0,49.0,129.09441233140655,115.29808773903261,118.49710982658961,125.60929883764528,257.0
Minnesota Timberwolves,Los Angeles Lakers,111.0,119.0,43.0,42.0,103.31347728965004,115.93920498830866,110.75949367088609,108.14497272018706,230.0
Charlotte Hornets,Brooklyn Nets,96.0,111.0,36.0,42.0,98.80609304240429,114.6694214876033,114.24454508027995,99.17355371900827,207.0
Orlando Magic,New York Knicks,120.0,113.0,48.0,43.0,119.71268954509178,111.74841772151898,112.7294493216281,118.67088607594935,233.0
Chicago Bulls,Philadelphia 76ers,116.0,115.0,42.0,44.0,117.88617886178861,108.90151515151516,116.869918699187,109.84848484848486,231.0
Cleveland Cavaliers,Washington Wizards,110.0,103.0,44.0,42.0,112.93634496919918,103.6634460547504,105.74948665297741,110.70853462157811,213.0
Sacramento Kings,Oklahoma City Thunder,110.0,107.0,38.0,42.0,112.75112751127512,110.76604554865426,109.67609676096761,113.87163561076605,217.0
Golden State Warriors,LA Clippers,127.0,134.0,44.0,47.0,116.55653450807635,128.89572912658713,122.98091042584434,122.16237014236245,261.0
Indiana Pacers,Atlanta Hawks,93.0,116.0,37.0,48.0,87.4388867995487,106.69610007358352,109.06355772846933,85.54083885209714,209.0
