visitor_fastBreakPoints,visitor_pointsInPaint,visitor_biggestLead,visitor_secondChancePoints,visitor_pointsOffTurnovers,visitor_longestRun,visitor_points,visitor_fgm,visitor_fga,visitor_fgp,visitor_ftm,visitor_fta,visitor_ftp,visitor_tpm,visitor_tpa,visitor_tpp,visitor_offReb,visitor_defReb,visitor_totReb,visitor_assists,visitor_pFouls,visitor_steals,visitor_turnovers,visitor_blocks,visitor_plusMinus,visitor_min,game_id,visitor_team,home_fastBreakPoints,home_pointsInPaint,home_biggestLead,home_secondChancePoints,home_pointsOffTurnovers,home_longestRun,home_points,home_fgm,home_fga,home_fgp,home_ftm,home_fta,home_ftp,home_tpm,home_tpa,home_tpp,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,home_min,home_team
,,,,,,116.0,46.0,82.0,56.1,14.0,20.0,70.0,10.0,28.0,35.7,10.0,39.0,49.0,28.0,22.0,6.0,16.0,6.0,13,240:00,12530,Washington Wizards,,,,,,,103.0,37.0,88.0,70.0,19.0,24.0,79.2,10.0,32.0,31.3,12.0,28.0,40.0,23.0,18.0,13.0,14.0,2.0,-13,240:00,Utah Jazz
,,,,,,90.0,35.0,86.0,40.7,16.0,26.0,61.5,4.0,24.0,16.7,12.0,34.0,46.0,18.0,20.0,11.0,17.0,2.0,-13,240:00,12539,Washington Wizards,,,,,,,103.0,38.0,84.0,61.5,18.0,23.0,78.3,9.0,31.0,29.0,11.0,36.0,47.0,27.0,22.0,7.0,17.0,3.0,13,240:00,Utah Jazz
,,,,,,104.0,35.0,85.0,41.2,28.0,34.0,82.4,6.0,20.0,30.0,16.0,33.0,49.0,18.0,23.0,6.0,13.0,9.0,-9,240:00,12797,Washington Wizards,,,,,,,113.0,44.0,92.0,82.4,15.0,28.0,53.6,10.0,22.0,45.5,18.0,34.0,52.0,28.0,22.0,8.0,11.0,6.0,9,240:00,Utah Jazz
,,,,,,102.0,34.0,90.0,37.8,27.0,32.0,84.4,7.0,33.0,21.2,7.0,41.0,48.0,22.0,20.0,10.0,7.0,2.0,2,240:00,13662,Washington Wizards,,,,,,,100.0,36.0,83.0,84.4,17.0,25.0,68.0,11.0,35.0,31.4,6.0,45.0,51.0,27.0,19.0,3.0,14.0,4.0,-2,240:00,Utah Jazz
,,,,,,111.0,40.0,87.0,46.0,19.0,25.0,76.0,12.0,27.0,44.4,13.0,38.0,51.0,21.0,14.0,7.0,11.0,9.0,9,240:00,13763,Washington Wizards,,,,,,,102.0,41.0,98.0,76.0,8.0,9.0,88.9,12.0,31.0,38.7,14.0,32.0,46.0,29.0,20.0,7.0,11.0,5.0,-9,240:00,Utah Jazz
11.0,64.0,15.0,23.0,16.0,15.0,128.0,52.0,97.0,53.6,9.0,12.0,75.0,15.0,39.0,38.5,12.0,35.0,47.0,35.0,24.0,6.0,12.0,3.0,-2,265:00,10243,Washington Wizards,24.0,64.0,9.0,23.0,16.0,13.0,130.0,48.0,98.0,49.0,21.0,25.0,84.0,13.0,38.0,34.2,13.0,31.0,44.0,32.0,15.0,9.0,12.0,3.0,2,265:00,Utah Jazz
14.0,48.0,3.0,4.0,14.0,8.0,115.0,42.0,86.0,48.8,21.0,26.0,80.8,10.0,32.0,31.2,6.0,29.0,35.0,27.0,19.0,3.0,6.0,7.0,-12,240:00,10648,Washington Wizards,11.0,42.0,14.0,13.0,6.0,10.0,127.0,45.0,83.0,54.2,21.0,23.0,91.3,16.0,32.0,50.0,6.0,34.0,40.0,31.0,19.0,4.0,9.0,5.0,12,240:00,Utah Jazz
,,,,,,122.0,45.0,89.0,50.6,18.0,21.0,85.7,14.0,36.0,38.9,10.0,47.0,57.0,28.0,16.0,6.0,12.0,5.0,31,240:00,11628,Washington Wizards,,,,,,,91.0,34.0,91.0,85.7,18.0,25.0,72.0,5.0,37.0,13.5,8.0,33.0,41.0,24.0,14.0,7.0,8.0,3.0,-31,240:00,Utah Jazz
,,,,,,134.0,49.0,96.0,51.0,23.0,31.0,74.2,13.0,39.0,33.3,11.0,39.0,50.0,35.0,23.0,10.0,16.0,3.0,10,240:00,11967,Washington Wizards,,,,,,,124.0,44.0,90.0,74.2,25.0,30.0,83.3,11.0,34.0,32.4,6.0,32.0,38.0,24.0,25.0,11.0,13.0,5.0,-10,240:00,Utah Jazz
,,,,,,111.0,39.0,73.0,53.4,25.0,32.0,78.1,8.0,23.0,34.8,6.0,30.0,36.0,26.0,19.0,4.0,14.0,2.0,3,240:00,12703,Washington Wizards,,,,,,,108.0,37.0,86.0,78.1,21.0,24.0,87.5,13.0,29.0,44.8,14.0,28.0,42.0,21.0,24.0,10.0,11.0,1.0,-3,240:00,Utah Jazz
,,,,,,104.0,35.0,87.0,40.2,20.0,24.0,83.3,14.0,35.0,40.0,10.0,27.0,37.0,20.0,22.0,13.0,10.0,4.0,-5,240:00,14141,Washington Wizards,,,,,,,109.0,40.0,82.0,83.3,17.0,21.0,81.0,12.0,33.0,36.4,11.0,33.0,44.0,30.0,24.0,4.0,17.0,5.0,5,240:00,Utah Jazz
13.0,60.0,11.0,8.0,18.0,7.0,129.0,47.0,82.0,57.3,23.0,29.0,79.3,12.0,31.0,38.7,6.0,32.0,38.0,33.0,18.0,10.0,12.0,5.0,11,240:00,10733,Washington Wizards,18.0,68.0,9.0,8.0,15.0,7.0,118.0,49.0,92.0,53.3,14.0,21.0,66.7,6.0,20.0,30.0,6.0,34.0,40.0,31.0,25.0,4.0,12.0,5.0,-11,240:00,Utah Jazz
,,,,,,121.0,46.0,96.0,47.9,16.0,20.0,80.0,13.0,30.0,43.3,13.0,38.0,51.0,24.0,17.0,5.0,9.0,5.0,11,240:00,11144,Washington Wizards,,,,,,,110.0,41.0,96.0,80.0,13.0,18.0,72.2,15.0,40.0,37.5,13.0,35.0,48.0,24.0,15.0,3.0,9.0,8.0,-11,240:00,Utah Jazz
,,,,,,126.0,48.0,91.0,52.7,18.0,24.0,75.0,12.0,33.0,36.4,11.0,34.0,45.0,29.0,21.0,11.0,15.0,4.0,18,240:00,11486,Washington Wizards,,,,,,,108.0,39.0,81.0,75.0,21.0,28.0,75.0,9.0,27.0,33.3,9.0,30.0,39.0,25.0,17.0,7.0,19.0,4.0,-18,240:00,Utah Jazz
,,,,,,108.0,38.0,84.0,45.2,22.0,29.0,75.9,10.0,32.0,31.3,11.0,34.0,45.0,27.0,18.0,3.0,12.0,2.0,-11,240:00,12459,Washington Wizards,,,,,,,119.0,44.0,88.0,75.9,14.0,19.0,73.7,17.0,41.0,41.5,5.0,34.0,39.0,30.0,19.0,7.0,6.0,1.0,11,240:00,Utah Jazz
,,,,,,111.0,40.0,86.0,46.5,23.0,26.0,88.5,8.0,20.0,40.0,8.0,30.0,38.0,20.0,19.0,5.0,6.0,4.0,-2,240:00,12460,Washington Wizards,,,,,,,113.0,41.0,85.0,88.5,19.0,22.0,86.4,12.0,33.0,36.4,11.0,29.0,40.0,25.0,20.0,3.0,11.0,9.0,2,240:00,Utah Jazz
,,,,,,106.0,41.0,89.0,46.1,16.0,22.0,72.7,8.0,25.0,32.0,10.0,29.0,39.0,27.0,10.0,12.0,7.0,10.0,-8,240:00,13288,Washington Wizards,,,,,,,114.0,47.0,97.0,72.7,6.0,7.0,85.7,14.0,32.0,43.8,14.0,36.0,50.0,33.0,17.0,4.0,14.0,6.0,8,240:00,Utah Jazz
,,,,,,114.0,47.0,89.0,52.8,8.0,11.0,72.7,12.0,29.0,41.4,6.0,25.0,31.0,33.0,9.0,5.0,15.0,4.0,-10,240:00,13417,Washington Wizards,,,,,,,124.0,54.0,92.0,72.7,5.0,7.0,71.4,11.0,26.0,42.3,11.0,36.0,47.0,34.0,8.0,5.0,10.0,7.0,10,240:00,Utah Jazz
,,,,,,105.0,44.0,90.0,48.9,12.0,17.0,70.6,5.0,27.0,18.5,8.0,30.0,38.0,23.0,16.0,8.0,7.0,2.0,-7,240:00,13954,Washington Wizards,,,,,,,112.0,44.0,90.0,70.6,19.0,22.0,86.4,5.0,28.0,17.9,14.0,37.0,51.0,27.0,14.0,4.0,13.0,3.0,7,240:00,Utah Jazz
,,,,,,119.0,48.0,92.0,52.2,15.0,18.0,83.3,8.0,26.0,30.8,8.0,38.0,46.0,23.0,20.0,6.0,12.0,2.0,11,240:00,13959,Washington Wizards,,,,,,,108.0,39.0,87.0,83.3,21.0,25.0,84.0,9.0,30.0,30.0,9.0,31.0,40.0,30.0,15.0,9.0,14.0,4.0,-11,240:00,Utah Jazz
,,,,,,102.0,39.0,88.0,44.3,11.0,14.0,78.6,13.0,36.0,36.1,6.0,26.0,32.0,27.0,16.0,11.0,15.0,3.0,-25,240:00,14358,Washington Wizards,,,,,,,127.0,50.0,82.0,78.6,11.0,19.0,57.9,16.0,32.0,50.0,8.0,40.0,48.0,37.0,18.0,7.0,18.0,2.0,25,240:00,Utah Jazz
9.0,50.0,3.0,7.0,7.0,10.0,96.0,36.0,82.0,43.9,14.0,19.0,73.7,10.0,30.0,33.3,8.0,33.0,41.0,21.0,15.0,4.0,10.0,3.0,-37,240:00,10214,Washington Wizards,23.0,44.0,42.0,15.0,12.0,11.0,133.0,47.0,91.0,51.6,16.0,17.0,94.1,23.0,40.0,57.5,9.0,42.0,51.0,35.0,17.0,9.0,6.0,2.0,37,240:00,Utah Jazz
21.0,52.0,8.0,16.0,16.0,9.0,146.0,44.0,94.0,46.8,42.0,47.0,89.4,16.0,43.0,37.2,13.0,37.0,50.0,26.0,24.0,4.0,13.0,6.0,5,265:00,10785,Washington Wizards,21.0,54.0,17.0,8.0,21.0,9.0,141.0,49.0,100.0,49.0,28.0,36.0,77.8,15.0,47.0,31.9,11.0,34.0,45.0,33.0,34.0,10.0,14.0,7.0,-5,265:00,Utah Jazz
,,,,,,110.0,42.0,92.0,45.7,17.0,21.0,81.0,9.0,34.0,26.5,9.0,45.0,54.0,34.0,17.0,12.0,11.0,5.0,11,240:00,11113,Washington Wizards,,,,,,,99.0,40.0,90.0,81.0,11.0,16.0,68.8,8.0,30.0,26.7,7.0,40.0,47.0,25.0,16.0,8.0,14.0,4.0,-11,240:00,Utah Jazz
,,,,,,122.0,46.0,99.0,46.5,15.0,17.0,88.2,15.0,42.0,35.7,14.0,41.0,55.0,29.0,19.0,7.0,17.0,11.0,13,240:00,11658,Washington Wizards,,,,,,,109.0,41.0,93.0,88.2,19.0,25.0,76.0,8.0,28.0,28.6,11.0,33.0,44.0,20.0,14.0,12.0,14.0,2.0,-13,240:00,Utah Jazz
,,,,,,132.0,50.0,91.0,54.9,17.0,22.0,77.3,15.0,32.0,46.9,15.0,32.0,47.0,29.0,21.0,5.0,11.0,7.0,6,240:00,12457,Washington Wizards,,,,,,,126.0,46.0,84.0,77.3,23.0,26.0,88.5,11.0,24.0,45.8,5.0,25.0,30.0,30.0,21.0,6.0,7.0,4.0,-6,240:00,Utah Jazz
,,,,,,108.0,39.0,89.0,43.8,16.0,18.0,88.9,14.0,38.0,36.8,11.0,38.0,49.0,27.0,18.0,8.0,17.0,2.0,5,240:00,12458,Washington Wizards,,,,,,,103.0,36.0,82.0,88.9,23.0,26.0,88.5,8.0,30.0,26.7,4.0,36.0,40.0,26.0,19.0,10.0,12.0,7.0,-5,240:00,Utah Jazz
,,,,,,119.0,48.0,91.0,52.7,9.0,12.0,75.0,14.0,34.0,41.2,9.0,33.0,42.0,29.0,15.0,9.0,12.0,6.0,12,240:00,12549,Washington Wizards,,,,,,,107.0,41.0,90.0,75.0,15.0,20.0,75.0,10.0,29.0,34.5,13.0,31.0,44.0,23.0,18.0,5.0,12.0,4.0,-12,240:00,Utah Jazz
,,,,,,114.0,47.0,102.0,46.1,5.0,6.0,83.3,15.0,42.0,35.7,15.0,34.0,49.0,27.0,20.0,7.0,6.0,4.0,11,240:00,13945,Washington Wizards,,,,,,,103.0,39.0,79.0,83.3,17.0,19.0,89.5,8.0,29.0,27.6,6.0,34.0,40.0,22.0,15.0,3.0,12.0,7.0,-11,240:00,Utah Jazz
,,,,,,101.0,39.0,88.0,44.3,15.0,17.0,88.2,8.0,34.0,23.5,9.0,36.0,45.0,26.0,17.0,6.0,9.0,4.0,2,240:00,13948,Washington Wizards,,,,,,,99.0,38.0,78.0,88.2,10.0,13.0,76.9,13.0,30.0,43.3,4.0,34.0,38.0,24.0,20.0,6.0,15.0,3.0,-2,240:00,Utah Jazz
,,,,,,108.0,42.0,89.0,47.2,8.0,9.0,88.9,16.0,38.0,42.1,9.0,36.0,45.0,28.0,16.0,6.0,14.0,1.0,2,240:00,13964,Washington Wizards,,,,,,,106.0,39.0,84.0,88.9,18.0,27.0,66.7,10.0,35.0,28.6,11.0,30.0,41.0,30.0,12.0,7.0,9.0,6.0,-2,240:00,Utah Jazz
16.0,58.0,14.0,15.0,14.0,8.0,122.0,43.0,82.0,52.4,25.0,40.0,62.5,11.0,25.0,44.0,13.0,35.0,48.0,19.0,24.0,11.0,15.0,10.0,4,240:00,10257,Washington Wizards,15.0,48.0,6.0,14.0,17.0,11.0,118.0,43.0,91.0,47.3,19.0,23.0,82.6,13.0,32.0,40.6,10.0,27.0,37.0,34.0,25.0,6.0,13.0,6.0,-4,240:00,Utah Jazz
9.0,54.0,10.0,12.0,17.0,13.0,109.0,42.0,89.0,47.2,14.0,19.0,73.7,11.0,28.0,39.3,10.0,24.0,34.0,30.0,21.0,8.0,12.0,3.0,-13,240:00,10766,Washington Wizards,20.0,56.0,30.0,15.0,20.0,16.0,122.0,44.0,80.0,55.0,22.0,25.0,88.0,12.0,30.0,40.0,8.0,35.0,43.0,27.0,22.0,7.0,17.0,2.0,13,240:00,Utah Jazz
,,,,,,105.0,40.0,89.0,44.9,15.0,25.0,60.0,10.0,27.0,37.0,13.0,35.0,48.0,28.0,19.0,9.0,17.0,5.0,14,240:00,11514,Washington Wizards,,,,,,,91.0,36.0,81.0,60.0,14.0,21.0,66.7,5.0,26.0,19.2,7.0,35.0,42.0,25.0,21.0,11.0,16.0,7.0,-14,240:00,Utah Jazz
,,,,,,113.0,40.0,87.0,46.0,25.0,31.0,80.6,8.0,31.0,25.8,13.0,40.0,53.0,28.0,21.0,6.0,10.0,5.0,16,240:00,12001,Washington Wizards,,,,,,,97.0,31.0,84.0,80.6,24.0,31.0,77.4,11.0,32.0,34.4,10.0,30.0,40.0,24.0,24.0,6.0,11.0,6.0,-16,240:00,Utah Jazz
,,,,,,142.0,55.0,96.0,57.3,12.0,14.0,85.7,20.0,41.0,48.8,12.0,41.0,53.0,43.0,19.0,6.0,12.0,7.0,37,240:00,12973,Washington Wizards,,,,,,,105.0,37.0,89.0,85.7,18.0,25.0,72.0,13.0,35.0,37.1,11.0,25.0,36.0,23.0,13.0,8.0,11.0,5.0,-37,240:00,Utah Jazz
,,,,,,128.0,48.0,90.0,53.3,17.0,18.0,94.4,15.0,32.0,46.9,15.0,35.0,50.0,38.0,23.0,10.0,16.0,7.0,25,240:00,13588,Washington Wizards,,,,,,,103.0,37.0,94.0,94.4,18.0,27.0,66.7,11.0,44.0,25.0,17.0,23.0,40.0,25.0,15.0,9.0,17.0,9.0,-25,240:00,Utah Jazz
,,,,,,112.0,45.0,95.0,47.4,7.0,8.0,87.5,15.0,44.0,34.1,11.0,39.0,50.0,25.0,13.0,10.0,12.0,3.0,18,240:00,11956,Washington Wizards,,,,,,,94.0,36.0,89.0,87.5,11.0,14.0,78.6,11.0,37.0,29.7,11.0,37.0,48.0,22.0,13.0,4.0,15.0,4.0,-18,240:00,Utah Jazz
,,,,,,104.0,37.0,85.0,43.5,20.0,24.0,83.3,10.0,33.0,30.3,13.0,35.0,48.0,22.0,23.0,13.0,21.0,7.0,-4,240:00,12566,Washington Wizards,,,,,,,108.0,41.0,88.0,83.3,12.0,18.0,66.7,14.0,37.0,37.8,6.0,34.0,40.0,27.0,18.0,11.0,19.0,10.0,4,240:00,Utah Jazz
,,,,,,111.0,45.0,100.0,45.0,13.0,18.0,72.2,8.0,33.0,24.2,16.0,27.0,43.0,22.0,18.0,9.0,13.0,2.0,-15,240:00,13741,Washington Wizards,,,,,,,126.0,46.0,89.0,72.2,22.0,26.0,84.6,12.0,36.0,33.3,16.0,38.0,54.0,32.0,17.0,9.0,18.0,5.0,15,240:00,Utah Jazz
,,,,,,105.0,41.0,91.0,45.1,10.0,12.0,83.3,13.0,39.0,33.3,10.0,35.0,45.0,31.0,15.0,10.0,13.0,10.0,15,240:00,14312,Washington Wizards,,,,,,,90.0,35.0,84.0,83.3,10.0,14.0,71.4,10.0,31.0,32.3,6.0,33.0,39.0,23.0,12.0,9.0,15.0,5.0,-15,240:00,Utah Jazz
,,,,,,110.0,41.0,103.0,39.8,19.0,31.0,61.3,9.0,38.0,23.7,19.0,36.0,55.0,24.0,24.0,9.0,22.0,10.0,-12,240:00,14328,Washington Wizards,,,,,,,122.0,48.0,100.0,61.3,14.0,22.0,63.6,12.0,36.0,33.3,13.0,40.0,53.0,29.0,29.0,15.0,19.0,6.0,12,240:00,Utah Jazz
,,,,,,124.0,45.0,76.0,59.2,17.0,22.0,77.3,17.0,28.0,60.7,5.0,31.0,36.0,34.0,19.0,6.0,20.0,1.0,5,240:00,11584,Washington Wizards,,,,,,,119.0,39.0,87.0,77.3,27.0,30.0,90.0,14.0,35.0,40.0,11.0,25.0,36.0,21.0,19.0,13.0,15.0,4.0,-5,240:00,Utah Jazz
,,,,,,104.0,40.0,79.0,50.6,16.0,20.0,80.0,8.0,27.0,29.6,6.0,39.0,45.0,29.0,8.0,4.0,10.0,4.0,11,240:00,12471,Washington Wizards,,,,,,,93.0,39.0,96.0,80.0,2.0,2.0,100.0,13.0,39.0,33.3,11.0,32.0,43.0,26.0,15.0,5.0,8.0,4.0,-11,240:00,Utah Jazz
,,,,,,108.0,39.0,75.0,52.0,19.0,22.0,86.4,11.0,28.0,39.3,9.0,29.0,38.0,23.0,21.0,7.0,14.0,2.0,-3,240:00,12472,Washington Wizards,,,,,,,111.0,38.0,78.0,86.4,18.0,20.0,90.0,17.0,35.0,48.6,8.0,23.0,31.0,28.0,22.0,5.0,11.0,4.0,3,240:00,Utah Jazz
,,,,,,94.0,38.0,84.0,45.2,13.0,23.0,56.5,5.0,28.0,17.9,11.0,46.0,57.0,21.0,13.0,6.0,15.0,7.0,5,240:00,12475,Washington Wizards,,,,,,,89.0,33.0,96.0,56.5,14.0,16.0,87.5,9.0,35.0,25.7,11.0,33.0,44.0,18.0,21.0,9.0,8.0,7.0,-5,240:00,Utah Jazz
,,,,,,103.0,36.0,84.0,42.9,19.0,21.0,90.5,12.0,34.0,35.3,9.0,32.0,41.0,22.0,23.0,10.0,15.0,8.0,6,240:00,13403,Washington Wizards,,,,,,,97.0,35.0,83.0,90.5,20.0,24.0,83.3,7.0,26.0,26.9,9.0,36.0,45.0,21.0,16.0,10.0,15.0,1.0,-6,240:00,Utah Jazz
,,,,,,135.0,50.0,81.0,61.7,17.0,19.0,89.5,18.0,35.0,51.4,6.0,33.0,39.0,37.0,13.0,5.0,18.0,5.0,13,240:00,14248,Washington Wizards,,,,,,,122.0,46.0,94.0,89.5,10.0,13.0,76.9,20.0,43.0,46.5,9.0,24.0,33.0,33.0,19.0,11.0,14.0,1.0,-13,240:00,Utah Jazz
,,,,,,108.0,39.0,89.0,43.8,18.0,20.0,90.0,12.0,35.0,34.3,9.0,25.0,34.0,25.0,14.0,9.0,9.0,4.0,-4,240:00,11910,Washington Wizards,,,,,,,112.0,44.0,76.0,90.0,13.0,15.0,86.7,11.0,28.0,39.3,6.0,33.0,39.0,34.0,18.0,3.0,13.0,4.0,4,240:00,Utah Jazz
,,,,,,94.0,34.0,92.0,37.0,15.0,19.0,78.9,11.0,35.0,31.4,10.0,23.0,33.0,20.0,22.0,7.0,4.0,3.0,-15,240:00,12473,Washington Wizards,,,,,,,109.0,41.0,80.0,78.9,22.0,27.0,81.5,5.0,18.0,27.8,13.0,45.0,58.0,28.0,18.0,3.0,14.0,5.0,15,240:00,Utah Jazz
,,,,,,95.0,35.0,78.0,44.9,17.0,20.0,85.0,8.0,25.0,32.0,8.0,29.0,37.0,23.0,19.0,2.0,15.0,3.0,-13,240:00,12474,Washington Wizards,,,,,,,108.0,39.0,79.0,85.0,16.0,21.0,76.2,14.0,28.0,50.0,5.0,29.0,34.0,26.0,18.0,11.0,8.0,7.0,13,240:00,Utah Jazz
,,,,,,88.0,34.0,80.0,42.5,15.0,18.0,83.3,5.0,21.0,23.8,8.0,34.0,42.0,18.0,13.0,5.0,9.0,2.0,-12,240:00,13497,Washington Wizards,,,,,,,100.0,40.0,82.0,83.3,9.0,13.0,69.2,11.0,33.0,33.3,7.0,34.0,41.0,24.0,13.0,4.0,10.0,2.0,12,240:00,Utah Jazz
,,,,,,129.0,47.0,89.0,52.8,20.0,28.0,71.4,15.0,36.0,41.7,7.0,41.0,48.0,28.0,18.0,4.0,12.0,3.0,23,240:00,12158,Washington Wizards,,,,,,,106.0,39.0,88.0,71.4,19.0,21.0,90.5,9.0,36.0,25.0,4.0,36.0,40.0,26.0,19.0,7.0,10.0,2.0,-23,240:00,Utah Jazz
,,,,,,113.0,44.0,91.0,48.4,21.0,24.0,87.5,4.0,18.0,22.2,9.0,38.0,47.0,29.0,22.0,7.0,8.0,4.0,6,240:00,13215,Washington Wizards,,,,,,,107.0,36.0,84.0,87.5,19.0,25.0,76.0,16.0,39.0,41.0,7.0,33.0,40.0,24.0,22.0,3.0,13.0,7.0,-6,240:00,Utah Jazz
15.0,44.0,36.0,11.0,27.0,9.0,136.0,53.0,88.0,60.2,7.0,10.0,70.0,23.0,43.0,53.5,6.0,35.0,41.0,39.0,15.0,8.0,9.0,3.0,36,240:00,10321,Washington Wizards,5.0,44.0,4.0,4.0,11.0,6.0,100.0,37.0,78.0,47.4,16.0,22.0,72.7,10.0,30.0,33.3,6.0,26.0,32.0,23.0,10.0,6.0,15.0,3.0,-36,240:00,Utah Jazz
,,,,,,107.0,37.0,78.0,47.4,20.0,28.0,71.4,13.0,30.0,43.3,7.0,42.0,49.0,16.0,15.0,11.0,23.0,7.0,8,240:00,11772,Washington Wizards,,,,,,,99.0,38.0,97.0,71.4,12.0,16.0,75.0,11.0,34.0,32.4,15.0,36.0,51.0,21.0,21.0,9.0,19.0,5.0,-8,240:00,Utah Jazz
,,,,,,112.0,42.0,84.0,50.0,12.0,18.0,66.7,16.0,34.0,47.1,9.0,42.0,51.0,30.0,19.0,8.0,13.0,6.0,17,240:00,13315,Washington Wizards,,,,,,,95.0,36.0,94.0,66.7,12.0,17.0,70.6,11.0,40.0,27.5,12.0,36.0,48.0,24.0,14.0,7.0,13.0,2.0,-17,240:00,Utah Jazz
11.0,42.0,7.0,13.0,13.0,9.0,115.0,38.0,89.0,42.7,25.0,28.0,89.3,14.0,44.0,31.8,10.0,36.0,46.0,27.0,17.0,7.0,12.0,4.0,-15,240:00,10335,Washington Wizards,11.0,46.0,30.0,19.0,13.0,12.0,130.0,46.0,93.0,49.5,19.0,25.0,76.0,19.0,45.0,42.2,13.0,39.0,52.0,35.0,21.0,8.0,10.0,9.0,15,240:00,Utah Jazz
,,,,,,124.0,45.0,87.0,51.7,21.0,27.0,77.8,13.0,36.0,36.1,11.0,30.0,41.0,29.0,22.0,7.0,12.0,4.0,13,240:00,11606,Washington Wizards,,,,,,,111.0,42.0,91.0,77.8,16.0,20.0,80.0,11.0,29.0,37.9,18.0,27.0,45.0,27.0,21.0,8.0,15.0,1.0,-13,240:00,Utah Jazz
,,,,,,128.0,48.0,87.0,55.2,22.0,30.0,73.3,10.0,27.0,37.0,5.0,29.0,34.0,33.0,23.0,7.0,11.0,3.0,30,240:00,11855,Washington Wizards,,,,,,,98.0,34.0,71.0,73.3,24.0,31.0,77.4,6.0,25.0,24.0,3.0,34.0,37.0,19.0,23.0,6.0,22.0,5.0,-30,240:00,Utah Jazz
,,,,,,111.0,36.0,79.0,45.6,29.0,35.0,82.9,10.0,27.0,37.0,6.0,26.0,32.0,24.0,21.0,8.0,13.0,2.0,-9,240:00,12419,Washington Wizards,,,,,,,120.0,48.0,84.0,82.9,11.0,13.0,84.6,13.0,32.0,40.6,5.0,35.0,40.0,32.0,26.0,8.0,15.0,4.0,9,240:00,Utah Jazz
,,,,,,114.0,42.0,93.0,45.2,17.0,22.0,77.3,13.0,34.0,38.2,14.0,37.0,51.0,23.0,19.0,6.0,12.0,7.0,6,240:00,12421,Washington Wizards,,,,,,,108.0,42.0,95.0,77.3,12.0,18.0,66.7,12.0,35.0,34.3,10.0,37.0,47.0,21.0,23.0,6.0,12.0,5.0,-6,240:00,Utah Jazz
,,,,,,110.0,38.0,83.0,45.8,26.0,27.0,96.3,8.0,21.0,38.1,8.0,39.0,47.0,20.0,15.0,9.0,14.0,5.0,21,240:00,12611,Washington Wizards,,,,,,,89.0,38.0,96.0,96.3,7.0,10.0,70.0,6.0,33.0,18.2,12.0,31.0,43.0,23.0,22.0,6.0,16.0,10.0,-21,240:00,Utah Jazz
,,,,,,112.0,42.0,88.0,47.7,16.0,23.0,69.6,12.0,35.0,34.3,8.0,29.0,37.0,25.0,16.0,10.0,7.0,7.0,-3,240:00,13543,Washington Wizards,,,,,,,115.0,42.0,81.0,69.6,17.0,22.0,77.3,14.0,27.0,51.9,11.0,38.0,49.0,26.0,19.0,5.0,17.0,1.0,3,240:00,Utah Jazz
,,,,,,90.0,31.0,71.0,43.7,18.0,25.0,72.0,10.0,33.0,30.3,5.0,27.0,32.0,23.0,20.0,5.0,16.0,3.0,-27,240:00,13998,Washington Wizards,,,,,,,117.0,43.0,80.0,72.0,17.0,20.0,85.0,14.0,29.0,48.3,8.0,32.0,40.0,26.0,25.0,9.0,11.0,4.0,27,240:00,Utah Jazz
,,,,,,107.0,39.0,82.0,47.6,18.0,27.0,66.7,11.0,28.0,39.3,12.0,30.0,42.0,21.0,21.0,5.0,11.0,3.0,-8,240:00,13999,Washington Wizards,,,,,,,115.0,45.0,79.0,66.7,12.0,15.0,80.0,13.0,29.0,44.8,5.0,26.0,31.0,29.0,20.0,7.0,12.0,6.0,8,240:00,Utah Jazz
,,,,,,115.0,40.0,86.0,46.5,20.0,24.0,83.3,15.0,40.0,37.5,11.0,51.0,62.0,26.0,14.0,9.0,6.0,4.0,45,240:00,14001,Washington Wizards,,,,,,,70.0,26.0,86.0,83.3,11.0,14.0,78.6,7.0,36.0,19.4,10.0,33.0,43.0,18.0,17.0,2.0,12.0,5.0,-45,240:00,Utah Jazz
,,,,,,126.0,47.0,95.0,49.5,19.0,30.0,63.3,13.0,35.0,37.1,16.0,29.0,45.0,26.0,37.0,10.0,20.0,4.0,-6,240:00,14112,Washington Wizards,,,,,,,132.0,40.0,73.0,63.3,37.0,49.0,75.5,15.0,26.0,57.7,6.0,37.0,43.0,31.0,28.0,8.0,19.0,7.0,6,240:00,Utah Jazz
,,,,,,119.0,43.0,83.0,51.8,15.0,18.0,83.3,18.0,42.0,42.9,8.0,30.0,38.0,34.0,22.0,8.0,17.0,9.0,3,240:00,14193,Washington Wizards,,,,,,,116.0,41.0,92.0,83.3,23.0,29.0,79.3,11.0,32.0,34.4,17.0,29.0,46.0,30.0,18.0,11.0,15.0,2.0,-3,240:00,Utah Jazz
22.0,44.0,15.0,17.0,30.0,9.0,136.0,43.0,86.0,50.0,31.0,36.0,86.1,19.0,40.0,47.5,10.0,28.0,38.0,26.0,23.0,14.0,11.0,4.0,6,240:00,10724,Washington Wizards,18.0,62.0,5.0,19.0,18.0,9.0,130.0,46.0,86.0,53.5,26.0,29.0,89.7,12.0,35.0,34.3,10.0,34.0,44.0,36.0,23.0,7.0,18.0,2.0,-6,240:00,Utah Jazz
